#origin_as|region|country|as_type|use_selective|selective_prefixes|selective_neighbors|selective_proportion|median_intensity
36683|arin|US|education|False|0|0|0.00|1.00
36687|arin|US|isp|False|0|0|0.00|1.00
36692|arin|US|hosting|True|17|13|1.00|0.23
36711|arin|US|business|False|0|0|0.00|1.00
36726|arin|US|business|False|0|0|0.00|1.00
36728|arin|US|isp|False|0|0|0.00|1.00
36731|arin|CA|hosting|False|0|0|0.00|1.00
36752|arin|US|isp|False|0|0|0.00|1.00
36786|arin|CA|education|False|0|0|0.00|1.00
36791|arin|US|hosting|False|0|0|0.00|1.00
36805|arin|US|none|False|0|0|0.00|1.00
36810|arin|PR|none|False|0|0|0.00|1.00
36811|arin|US|isp|False|0|0|0.00|1.00
36816|arin|US|none|False|0|0|0.00|1.00
36850|arin|US|education|False|0|0|0.00|1.00
36856|arin|US|business|True|2|6|1.00|0.50
36867|afrinic|SC|business|False|0|0|0.00|1.00
36868|afrinic|MU|isp|False|0|0|0.00|1.00
36884|afrinic|MA|isp|False|0|0|0.00|1.00
36909|afrinic|TZ|isp|False|0|0|0.00|1.00
36910|afrinic|ZA|none|False|0|0|0.00|1.00
36913|afrinic|MW|business|False|0|0|0.00|1.00
36914|afrinic|KE|education|False|0|0|0.00|1.00
36915|afrinic|KE|isp|False|0|0|0.00|1.00
36925|afrinic|MA|isp|False|0|0|0.00|1.00
36930|afrinic|TZ|isp|False|0|0|0.00|1.00
36937|afrinic|ZA|isp|False|0|0|0.00|1.00
36943|afrinic|ZA|hosting|False|0|0|0.00|1.00
36944|afrinic|ZA|education|False|0|0|0.00|1.00
36947|afrinic|DZ|isp|False|0|0|0.00|1.00
36958|afrinic|SC|isp|False|0|0|0.00|1.00
36959|afrinic|ZM|business|False|0|0|0.00|1.00
36965|afrinic|TZ|isp|False|0|0|0.00|1.00
36982|afrinic|ZA|education|False|0|0|0.00|1.00
36991|afrinic|UG|none|False|0|0|0.00|1.00
36992|afrinic|EG|isp|True|2|1|0.67|0.50
36994|afrinic|ZA|isp|False|0|0|0.00|1.00
36998|afrinic|SD|isp|False|0|0|0.00|1.00
37002|afrinic|RE|isp|False|0|0|0.00|1.00
37011|afrinic|AO|isp|False|0|0|0.00|1.00
37013|afrinic|TZ|hosting|False|0|0|0.00|1.00
37043|afrinic|ZM|none|False|0|0|0.00|1.00
37044|afrinic|KE|business|False|0|0|0.00|1.00
37045|afrinic|TZ|hosting|False|0|0|0.00|1.00
37047|afrinic|MZ|none|False|0|0|0.00|1.00
37049|afrinic|ZA|isp|False|0|0|0.00|1.00
37053|afrinic|ZA|isp|False|0|0|0.00|1.00
37061|afrinic|KE|isp|False|0|0|0.00|1.00
37074|afrinic|GH|education|False|0|0|0.00|1.00
37084|afrinic|TZ|isp|False|0|0|0.00|1.00
37100|afrinic|MU|hosting|True|3|4|0.75|0.93
37105|afrinic|ZA|isp|True|1|2|0.33|1.00
37143|afrinic|TZ|isp|False|0|0|0.00|1.00
37148|afrinic|NG|isp|False|0|0|0.00|1.00
37153|afrinic|ZA|hosting|False|0|0|0.00|1.00
37168|afrinic|ZA|isp|False|0|0|0.00|1.00
37177|afrinic|MU|hosting|False|0|0|0.00|1.00
37179|afrinic|ZA|isp|False|0|0|0.00|1.00
37181|afrinic|MU|business|False|0|0|0.00|1.00
37187|afrinic|MW|isp|False|0|0|0.00|1.00
37197|afrinic|SD|none|False|0|0|0.00|1.00
37213|afrinic|TZ|none|False|0|0|0.00|1.00
37253|afrinic|ZA|none|False|0|0|0.00|1.00
37271|afrinic|ZA|isp|False|0|0|0.00|1.00
37273|afrinic|UG|isp|False|0|0|0.00|1.00
37282|afrinic|NG|hosting|False|0|0|0.00|1.00
37304|afrinic|GH|business|False|0|0|0.00|1.00
37305|afrinic|KE|isp|False|0|0|0.00|1.00
37312|afrinic|ZA|business|False|0|0|0.00|1.00
37323|afrinic|GM|isp|False|0|0|0.00|1.00
37334|afrinic|ZA|isp|False|0|0|0.00|1.00
37349|afrinic|TZ|isp|False|0|0|0.00|1.00
37354|afrinic|KE|hosting|False|0|0|0.00|1.00
37364|afrinic|TZ|business|False|0|0|0.00|1.00
37386|afrinic|UG|none|False|0|0|0.00|1.00
37406|afrinic|SS|isp|False|0|0|0.00|1.00
37419|afrinic|TZ|business|False|0|0|0.00|1.00
37492|afrinic|TN|isp|False|0|0|0.00|1.00
37501|afrinic|ZA|education|False|0|0|0.00|1.00
37503|afrinic|GM|isp|False|0|0|0.00|1.00
37513|afrinic|NA|education|False|0|0|0.00|1.00
37520|afrinic|ZA|education|True|3|1|0.75|0.50
37555|afrinic|NG|none|False|0|0|0.00|1.00
37560|afrinic|LR|none|False|0|0|0.00|1.00
37596|afrinic|ZA|none|False|0|0|0.00|1.00
37618|afrinic|ZA|isp|False|0|0|0.00|1.00
37661|afrinic|NG|education|False|0|0|0.00|1.00
37674|afrinic|MU|none|False|0|0|0.00|1.00
37918|apnic|JP|business|False|0|0|0.00|1.00
37944|apnic|CN|none|True|9|2|1.00|0.50
37963|apnic|CN|business|False|0|0|0.00|1.00
37984|apnic|JP|none|False|0|0|0.00|1.00
37989|apnic|SG|hosting|False|0|0|0.00|1.00
37992|apnic|TH|education|False|0|0|0.00|1.00
37996|apnic|AU|none|False|0|0|0.00|1.00
38001|apnic|SG|hosting|True|1|1|0.50|0.83
38005|apnic|MY|business|False|0|0|0.00|1.00
38016|apnic|AU|isp|True|4|2|1.00|0.50
38022|apnic|NZ|education|True|7|3|1.00|0.33
38039|apnic|LK|none|False|0|0|0.00|1.00
38040|apnic|TH|hosting|False|0|0|0.00|1.00
38044|apnic|MY|business|False|0|0|0.00|1.00
38062|apnic|AU|none|False|0|0|0.00|1.00
38064|apnic|NZ|isp|False|0|0|0.00|1.00
38082|apnic|TH|isp|False|0|0|0.00|1.00
38083|apnic|AU|education|False|0|0|0.00|1.00
38148|apnic|ID|hosting|True|11|1|0.92|0.50
38149|apnic|ID|business|False|0|0|0.00|1.00
38154|apnic|ID|hosting|True|2|2|1.00|0.50
38158|apnic|ID|isp|False|0|0|0.00|1.00
38185|apnic|IN|business|False|0|0|0.00|1.00
38186|apnic|HK|isp|False|0|0|0.00|1.00
38193|apnic|PK|hosting|False|0|0|0.00|1.00
38195|apnic|AU|isp|False|0|0|0.00|1.00
38197|apnic|HK|none|True|1|1|0.50|0.75
38199|apnic|MY|none|False|0|0|0.00|1.00
38200|apnic|BD|hosting|False|0|0|0.00|1.00
38224|apnic|IN|business|False|0|0|0.00|1.00
38227|apnic|WS|isp|False|0|0|0.00|1.00
38229|apnic|LK|education|False|0|0|0.00|1.00
38248|apnic|VN|hosting|False|0|0|0.00|1.00
38258|apnic|SG|business|False|0|0|0.00|1.00
38264|apnic|PK|isp|False|0|0|0.00|1.00
38278|apnic|MY|hosting|False|0|0|0.00|1.00
38280|apnic|AU|education|False|0|0|0.00|1.00
38285|apnic|AU|none|True|2|2|1.00|0.50
38294|apnic|NZ|business|False|0|0|0.00|1.00
38295|apnic|AU|business|False|0|0|0.00|1.00
38299|apnic|NZ|business|False|0|0|0.00|1.00
38307|apnic|AU|none|False|0|0|0.00|1.00
38321|apnic|SG|business|False|0|0|0.00|1.00
38322|apnic|MY|isp|False|0|0|0.00|1.00
38328|apnic|TH|government|False|0|0|0.00|1.00
38331|apnic|ID|business|False|0|0|0.00|1.00
38332|apnic|AU|business|True|1|1|0.50|0.75
38345|apnic|CN|hosting|True|5|5|0.83|0.40
38442|apnic|FJ|isp|False|0|0|0.00|1.00
38450|apnic|TH|government|True|1|1|0.50|0.75
38456|apnic|AU|isp|True|2|1|0.40|1.00
38457|apnic|IN|isp|False|0|0|0.00|1.00
38462|apnic|JP|business|False|0|0|0.00|1.00
38466|apnic|MY|isp|False|0|0|0.00|1.00
38470|apnic|AU|government|False|0|0|0.00|1.00
38474|apnic|AU|government|False|0|0|0.00|1.00
38477|apnic|NZ|hosting|False|0|0|0.00|1.00
38478|apnic|HK|hosting|False|0|0|0.00|1.00
38496|apnic|ID|isp|False|0|0|0.00|1.00
38500|apnic|ID|isp|True|6|2|1.00|0.50
38506|apnic|ID|isp|False|0|0|0.00|1.00
38511|apnic|ID|isp|True|2|1|0.67|0.50
38515|apnic|ID|isp|False|0|0|0.00|1.00
38529|apnic|IN|business|True|2|2|1.00|0.50
38532|apnic|SG|hosting|False|0|0|0.00|1.00
38536|apnic|IN|business|False|0|0|0.00|1.00
38544|apnic|AU|none|False|0|0|0.00|1.00
38566|apnic|TH|hosting|False|0|0|0.00|1.00
38567|apnic|ID|business|False|0|0|0.00|1.00
38574|apnic|HK|government|False|0|0|0.00|1.00
38584|apnic|PK|business|False|0|0|0.00|1.00
38585|apnic|CN|none|False|0|0|0.00|1.00
38590|apnic|NZ|business|False|0|0|0.00|1.00
38592|apnic|BD|isp|False|0|0|0.00|1.00
38620|apnic|AU|business|False|0|0|0.00|1.00
38621|apnic|SG|none|True|1|1|0.50|0.75
38622|apnic|AU|isp|False|0|0|0.00|1.00
38625|apnic|IN|isp|False|0|0|0.00|1.00
38626|apnic|NZ|business|True|3|2|1.00|0.50
38628|apnic|JP|isp|False|0|0|0.00|1.00
38629|apnic|JP|business|False|0|0|0.00|1.00
38635|apnic|JP|education|False|0|0|0.00|1.00
38636|apnic|JP|hosting|True|4|2|0.80|0.67
38639|apnic|JP|business|False|0|0|0.00|1.00
38648|apnic|JP|business|False|0|0|0.00|1.00
38651|apnic|JP|business|False|0|0|0.00|1.00
38652|apnic|JP|hosting|False|0|0|0.00|1.00
38689|apnic|KR|none|False|0|0|0.00|1.00
38712|apnic|BD|isp|True|1|1|0.50|0.75
38716|apnic|AU|hosting|False|0|0|0.00|1.00
38719|apnic|AU|hosting|False|0|0|0.00|1.00
38726|apnic|VN|isp|False|0|0|0.00|1.00
38742|apnic|AF|isp|False|0|0|0.00|1.00
38758|apnic|ID|isp|False|0|0|0.00|1.00
38759|apnic|ID|business|False|0|0|0.00|1.00
38766|apnic|ID|isp|False|0|0|0.00|1.00
38772|apnic|ID|business|False|0|0|0.00|1.00
38793|apnic|NZ|isp|False|0|0|0.00|1.00
38794|apnic|TH|isp|False|0|0|0.00|1.00
38796|apnic|AU|hosting|False|0|0|0.00|1.00
38809|apnic|AU|hosting|True|4|4|1.00|0.50
38819|apnic|HK|isp|False|0|0|0.00|1.00
38826|apnic|AU|isp|False|0|0|0.00|1.00
38830|apnic|AU|business|False|0|0|0.00|1.00
38836|apnic|AU|none|False|0|0|0.00|1.00
38858|apnic|AU|hosting|False|0|0|0.00|1.00
38861|apnic|SG|none|True|1|3|0.50|0.83
38880|apnic|AU|hosting|True|2|5|0.67|0.17
38883|apnic|AU|isp|True|3|1|0.75|0.50
38895|apnic|JP|none|False|0|0|0.00|1.00
38901|apnic|KH|isp|False|0|0|0.00|1.00
38904|apnic|MY|none|False|0|0|0.00|1.00
38915|ripencc|NL|business|False|0|0|0.00|1.00
38917|ripencc|RU|isp|False|0|0|0.00|1.00
38924|ripencc|BG|isp|False|0|0|0.00|1.00
38927|ripencc|DE|hosting|False|0|0|0.00|1.00
38930|ripencc|NL|hosting|True|1|1|0.33|1.00
38951|ripencc|RU|isp|False|0|0|0.00|1.00
38952|ripencc|CZ|business|False|0|0|0.00|1.00
38955|ripencc|AT|hosting|False|0|0|0.00|1.00
38984|ripencc|RU|isp|False|0|0|0.00|1.00
38987|ripencc|PL|isp|False|0|0|0.00|1.00
39004|ripencc|NL|none|False|0|0|0.00|1.00
39010|ripencc|LB|isp|False|0|0|0.00|1.00
39015|ripencc|BH|none|False|0|0|0.00|1.00
39020|ripencc|ES|hosting|False|0|0|0.00|1.00
39022|ripencc|NL|hosting|False|0|0|0.00|1.00
39028|ripencc|RU|isp|False|0|0|0.00|1.00
39029|ripencc|NO|hosting|True|2|2|0.50|0.88
39040|ripencc|CH|isp|False|0|0|0.00|1.00
39045|ripencc|RU|isp|False|0|0|0.00|1.00
39051|ripencc|FR|none|False|0|0|0.00|1.00
39057|ripencc|AT|business|False|0|0|0.00|1.00
39087|ripencc|RU|isp|False|0|0|0.00|1.00
39090|ripencc|DE|isp|False|0|0|0.00|1.00
39093|ripencc|IE|isp|False|0|0|0.00|1.00
39102|ripencc|RU|isp|False|0|0|0.00|1.00
39104|ripencc|FR|hosting|False|0|0|0.00|1.00
39107|ripencc|RO|none|False|0|0|0.00|1.00
39120|ripencc|IT|isp|False|0|0|0.00|1.00
39122|ripencc|IE|hosting|False|0|0|0.00|1.00
39131|ripencc|RU|education|False|0|0|0.00|1.00
39134|ripencc|RU|hosting|False|0|0|0.00|1.00
39138|ripencc|DE|isp|True|1|1|0.33|1.00
39141|ripencc|ES|none|False|0|0|0.00|1.00
39145|ripencc|LI|business|True|2|2|1.00|0.67
39150|ripencc|RU|hosting|False|0|0|0.00|1.00
39151|ripencc|DE|isp|False|0|0|0.00|1.00
39180|ripencc|FR|isp|False|0|0|0.00|1.00
39194|ripencc|FI|isp|False|0|0|0.00|1.00
39197|ripencc|NO|none|False|0|0|0.00|1.00
39211|ripencc|EE|business|False|0|0|0.00|1.00
39216|ripencc|IQ|isp|False|0|0|0.00|1.00
39217|ripencc|IT|hosting|False|0|0|0.00|1.00
39218|ripencc|DE|business|False|0|0|0.00|1.00
39227|ripencc|DE|hosting|False|0|0|0.00|1.00
39234|ripencc|BE|none|False|0|0|0.00|1.00
39242|ripencc|FI|hosting|False|0|0|0.00|1.00
39250|ripencc|IT|business|False|0|0|0.00|1.00
39251|ripencc|BG|isp|False|0|0|0.00|1.00
39257|ripencc|DE|isp|False|0|0|0.00|1.00
39263|ripencc|ES|hosting|False|0|0|0.00|1.00
39264|ripencc|RU|isp|False|0|0|0.00|1.00
39265|ripencc|CH|business|False|0|0|0.00|1.00
39279|ripencc|MD|business|False|0|0|0.00|1.00
39280|ripencc|AZ|isp|False|0|0|0.00|1.00
39287|ripencc|SE|hosting|False|0|0|0.00|1.00
39288|ripencc|PL|isp|False|0|0|0.00|1.00
39290|ripencc|DE|business|False|0|0|0.00|1.00
39293|ripencc|RU|business|False|0|0|0.00|1.00
39301|ripencc|EE|none|False|0|0|0.00|1.00
39309|ripencc|NL|none|False|0|0|0.00|1.00
39310|ripencc|PL|hosting|False|0|0|0.00|1.00
39318|ripencc|BE|hosting|False|0|0|0.00|1.00
39319|ripencc|IE|isp|False|0|0|0.00|1.00
39326|ripencc|GB|hosting|False|0|0|0.00|1.00
39339|ripencc|ES|none|False|0|0|0.00|1.00
39342|ripencc|FI|business|False|0|0|0.00|1.00
39351|ripencc|SE|hosting|False|0|0|0.00|1.00
39358|ripencc|SA|business|False|0|0|0.00|1.00
39387|ripencc|SI|business|False|0|0|0.00|1.00
39389|ripencc|FR|business|False|0|0|0.00|1.00
39392|ripencc|CZ|hosting|True|5|3|1.00|0.71
39393|ripencc|AT|none|False|0|0|0.00|1.00
39396|ripencc|BG|isp|False|0|0|0.00|1.00
39397|ripencc|AZ|isp|False|0|0|0.00|1.00
39399|ripencc|RU|isp|False|0|0|0.00|1.00
39405|ripencc|FR|hosting|False|0|0|0.00|1.00
39435|ripencc|RU|isp|False|0|0|0.00|1.00
39439|ripencc|PL|none|False|0|0|0.00|1.00
39444|ripencc|FR|hosting|False|0|0|0.00|1.00
39451|ripencc|GB|hosting|False|0|0|0.00|1.00
39458|ripencc|GB|hosting|False|0|0|0.00|1.00
39472|ripencc|IS|business|False|0|0|0.00|1.00
39489|ripencc|PL|isp|False|0|0|0.00|1.00
39500|ripencc|DK|business|False|0|0|0.00|1.00
39505|ripencc|BG|hosting|False|0|0|0.00|1.00
39512|ripencc|UA|isp|False|0|0|0.00|1.00
39534|ripencc|FR|hosting|False|0|0|0.00|1.00
39537|ripencc|GB|hosting|False|0|0|0.00|1.00
39538|ripencc|DE|business|False|0|0|0.00|1.00
39545|ripencc|GB|hosting|False|0|0|0.00|1.00
39551|ripencc|ES|business|False|0|0|0.00|1.00
39554|ripencc|DK|none|False|0|0|0.00|1.00
39555|ripencc|AT|isp|False|0|0|0.00|1.00
39560|ripencc|AT|isp|False|0|0|0.00|1.00
39570|ripencc|SE|hosting|False|0|0|0.00|1.00
39572|ripencc|UA|hosting|False|0|0|0.00|1.00
39586|ripencc|RU|isp|False|0|0|0.00|1.00
39590|ripencc|SE|education|False|0|0|0.00|1.00
39591|ripencc|NL|hosting|True|1|1|0.25|1.00
39598|ripencc|RU|isp|False|0|0|0.00|1.00
39602|ripencc|GB|isp|False|0|0|0.00|1.00
39605|ripencc|FR|hosting|False|0|0|0.00|1.00
39608|ripencc|UA|isp|False|0|0|0.00|1.00
39628|ripencc|BE|isp|False|0|0|0.00|1.00
39629|ripencc|RO|hosting|False|0|0|0.00|1.00
39636|ripencc|IT|business|False|0|0|0.00|1.00
39637|ripencc|NL|isp|False|0|0|0.00|1.00
39642|ripencc|DK|isp|False|0|0|0.00|1.00
39645|ripencc|LV|none|False|0|0|0.00|1.00
39647|ripencc|NL|hosting|False|0|0|0.00|1.00
39648|ripencc|SE|business|False|0|0|0.00|1.00
39651|ripencc|SE|none|False|0|0|0.00|1.00
39658|ripencc|SE|business|False|0|0|0.00|1.00
39662|ripencc|FI|business|False|0|0|0.00|1.00
39674|ripencc|GB|none|False|0|0|0.00|1.00
39701|ripencc|RU|none|False|0|0|0.00|1.00
39702|ripencc|DE|hosting|False|0|0|0.00|1.00
39704|ripencc|NL|hosting|False|0|0|0.00|1.00
39709|ripencc|RU|isp|False|0|0|0.00|1.00
39728|ripencc|UA|isp|False|0|0|0.00|1.00
39732|ripencc|RO|business|False|0|0|0.00|1.00
39735|ripencc|RU|isp|False|0|0|0.00|1.00
39737|ripencc|RO|isp|False|0|0|0.00|1.00
39741|ripencc|RU|hosting|False|0|0|0.00|1.00
39743|ripencc|RO|hosting|False|0|0|0.00|1.00
39761|ripencc|CZ|isp|False|0|0|0.00|1.00
39775|ripencc|RU|isp|False|0|0|0.00|1.00
39780|ripencc|ES|hosting|True|2|2|1.00|0.50
39781|ripencc|FR|hosting|False|0|0|0.00|1.00
39783|ripencc|NO|hosting|False|0|0|0.00|1.00
39787|ripencc|NO|business|False|0|0|0.00|1.00
39790|ripencc|CZ|hosting|False|0|0|0.00|1.00
39792|ripencc|RU|business|True|1|2|0.50|0.97
39817|ripencc|CZ|isp|False|0|0|0.00|1.00
39823|ripencc|EE|hosting|False|0|0|0.00|1.00
39832|ripencc|NO|hosting|True|8|18|1.00|0.47
39835|ripencc|DE|isp|False|0|0|0.00|1.00
39836|ripencc|DE|none|False|0|0|0.00|1.00
39837|ripencc|AT|hosting|False|0|0|0.00|1.00
39839|ripencc|DK|business|False|0|0|0.00|1.00
39840|ripencc|SE|isp|False|0|0|0.00|1.00
39854|ripencc|SK|hosting|False|0|0|0.00|1.00
39869|ripencc|PL|isp|False|0|0|0.00|1.00
39870|ripencc|SE|isp|False|0|0|0.00|1.00
39871|ripencc|SE|isp|False|0|0|0.00|1.00
39875|ripencc|GB|isp|False|0|0|0.00|1.00
39879|ripencc|AT|business|False|0|0|0.00|1.00
39886|ripencc|FR|isp|False|0|0|0.00|1.00
39904|ripencc|CZ|hosting|False|0|0|0.00|1.00
39905|ripencc|FR|hosting|False|0|0|0.00|1.00
39906|ripencc|CZ|hosting|False|0|0|0.00|1.00
39912|ripencc|AT|isp|True|4|6|0.50|0.90
39931|ripencc|FR|hosting|False|0|0|0.00|1.00
39950|arin|US|business|False|0|0|0.00|1.00
39954|arin|US|education|False|0|0|0.00|1.00
39962|arin|CA|hosting|False|0|0|0.00|1.00
39964|arin|CA|isp|False|0|0|0.00|1.00
39971|arin|US|business|False|0|0|0.00|1.00
39984|arin|US|business|False|0|0|0.00|1.00
39995|arin|US|none|True|3|1|0.75|0.50
40000|arin|US|isp|False|0|0|0.00|1.00
40009|arin|US|hosting|True|31|4|1.00|0.25
40015|arin|US|hosting|True|9|1|0.90|0.50
40061|arin|US|hosting|False|0|0|0.00|1.00
40068|arin|US|hosting|False|0|0|0.00|1.00
40076|arin|US|isp|False|0|0|0.00|1.00
40092|arin|CA|hosting|False|0|0|0.00|1.00
40107|arin|US|hosting|False|0|0|0.00|1.00
40119|arin|CA|education|False|0|0|0.00|1.00
40156|arin|US|hosting|False|0|0|0.00|1.00
40158|arin|US|none|False|0|0|0.00|1.00
40185|arin|US|hosting|True|16|6|1.00|0.33
40189|arin|US|education|False|0|0|0.00|1.00
40191|arin|CA|isp|False|0|0|0.00|1.00
40193|arin|US|business|False|0|0|0.00|1.00
40220|arin|US|education|False|0|0|0.00|1.00
40244|arin|US|hosting|False|0|0|0.00|1.00
40260|arin|US|business|True|3|2|1.00|0.80
40287|arin|US|none|False|0|0|0.00|1.00
40289|arin|US|hosting|False|0|0|0.00|1.00
40298|arin|US|hosting|False|0|0|0.00|1.00
40317|arin|US|isp|False|0|0|0.00|1.00
40328|arin|US|isp|False|0|0|0.00|1.00
40335|arin|US|isp|False|0|0|0.00|1.00
40341|arin|CA|none|False|0|0|0.00|1.00
40383|arin|CA|hosting|False|0|0|0.00|1.00
40387|arin|US|education|False|0|0|0.00|1.00
40395|arin|US|hosting|False|0|0|0.00|1.00
40402|arin|US|none|False|0|0|0.00|1.00
40428|arin|US|hosting|True|2|2|0.50|0.90
40438|arin|CA|hosting|False|0|0|0.00|1.00
40440|arin|US|isp|False|0|0|0.00|1.00
40444|arin|US|isp|False|0|0|0.00|1.00
40448|arin|US|hosting|False|0|0|0.00|1.00
40464|arin|US|business|False|0|0|0.00|1.00
40475|arin|US|business|False|0|0|0.00|1.00
40484|arin|US|none|False|0|0|0.00|1.00
40490|arin|CA|hosting|False|0|0|0.00|1.00
40498|arin|US|education|False|0|0|0.00|1.00
40528|arin|US|business|True|1|5|0.50|0.64
40581|arin|US|education|True|1|3|0.50|0.62
40583|arin|US|education|False|0|0|0.00|1.00
40591|arin|US|education|False|0|0|0.00|1.00
40627|arin|US|business|False|0|0|0.00|1.00
40630|arin|US|hosting|False|0|0|0.00|1.00
40633|arin|US|hosting|False|0|0|0.00|1.00
40676|arin|US|hosting|True|1|1|0.50|0.83
40715|arin|US|hosting|False|0|0|0.00|1.00
40788|arin|CA|isp|False|0|0|0.00|1.00
40793|arin|US|business|False|0|0|0.00|1.00
40816|arin|US|hosting|False|0|0|0.00|1.00
40823|arin|US|business|False|0|0|0.00|1.00
40824|arin|US|hosting|False|0|0|0.00|1.00
40832|arin|US|isp|False|0|0|0.00|1.00
40841|arin|US|business|True|4|2|0.80|0.50
40859|arin|US|none|False|0|0|0.00|1.00
40870|arin|US|business|False|0|0|0.00|1.00
40885|arin|US|hosting|True|4|2|1.00|0.50
40907|arin|US|business|False|0|0|0.00|1.00
40912|arin|US|none|False|0|0|0.00|1.00
40913|arin|US|hosting|False|0|0|0.00|1.00
40915|arin|CA|business|False|0|0|0.00|1.00
40931|arin|US|business|False|0|0|0.00|1.00
40934|arin|US|hosting|False|0|0|0.00|1.00
40948|arin|US|isp|False|0|0|0.00|1.00
40981|ripencc|ME|education|False|0|0|0.00|1.00
40999|ripencc|DE|isp|False|0|0|0.00|1.00
41000|ripencc|GB|hosting|False|0|0|0.00|1.00
41030|ripencc|CZ|isp|False|0|0|0.00|1.00
41038|ripencc|NL|hosting|False|0|0|0.00|1.00
41052|ripencc|DE|none|False|0|0|0.00|1.00
41066|ripencc|RU|hosting|False|0|0|0.00|1.00
41073|ripencc|IE|business|False|0|0|0.00|1.00
41075|ripencc|HU|hosting|False|0|0|0.00|1.00
41079|ripencc|PL|hosting|False|0|0|0.00|1.00
41086|ripencc|DE|business|False|0|0|0.00|1.00
41090|ripencc|FR|hosting|False|0|0|0.00|1.00
41095|ripencc|NL|hosting|True|7|7|1.00|0.14
41103|ripencc|GB|isp|False|0|0|0.00|1.00
41104|ripencc|SI|business|False|0|0|0.00|1.00
41108|ripencc|DE|hosting|False|0|0|0.00|1.00
41117|ripencc|NL|none|False|0|0|0.00|1.00
41135|ripencc|BE|hosting|True|7|3|0.88|0.50
41151|ripencc|RO|hosting|False|0|0|0.00|1.00
41153|ripencc|NL|isp|False|0|0|0.00|1.00
41157|ripencc|FR|business|False|0|0|0.00|1.00
41163|ripencc|DE|business|False|0|0|0.00|1.00
41164|ripencc|NO|isp|False|0|0|0.00|1.00
41165|ripencc|UA|isp|False|0|0|0.00|1.00
41175|ripencc|SE|hosting|False|0|0|0.00|1.00
41176|ripencc|SA|hosting|False|0|0|0.00|1.00
41186|ripencc|FR|none|False|0|0|0.00|1.00
41208|ripencc|UA|none|False|0|0|0.00|1.00
41231|ripencc|GB|hosting|True|3|4|1.00|0.50
41268|ripencc|RU|isp|False|0|0|0.00|1.00
41289|ripencc|DE|business|False|0|0|0.00|1.00
41302|ripencc|RU|isp|False|0|0|0.00|1.00
41307|ripencc|DE|isp|False|0|0|0.00|1.00
41313|ripencc|BG|hosting|False|0|0|0.00|1.00
41346|ripencc|PS|education|False|0|0|0.00|1.00
41349|ripencc|RU|isp|False|0|0|0.00|1.00
41352|ripencc|BG|education|False|0|0|0.00|1.00
41357|ripencc|GB|hosting|False|0|0|0.00|1.00
41368|ripencc|ES|isp|False|0|0|0.00|1.00
41369|ripencc|FI|hosting|False|0|0|0.00|1.00
41391|ripencc|DE|none|False|0|0|0.00|1.00
41401|ripencc|SE|hosting|False|0|0|0.00|1.00
41412|ripencc|DE|hosting|False|0|0|0.00|1.00
41419|ripencc|KZ|isp|False|0|0|0.00|1.00
41420|ripencc|NL|none|False|0|0|0.00|1.00
41421|ripencc|PL|isp|False|0|0|0.00|1.00
41426|ripencc|SA|none|False|0|0|0.00|1.00
41445|ripencc|NL|none|False|0|0|0.00|1.00
41446|ripencc|RU|education|False|0|0|0.00|1.00
41480|ripencc|NL|isp|False|0|0|0.00|1.00
41483|ripencc|NO|isp|False|0|0|0.00|1.00
41489|ripencc|GB|hosting|True|1|1|0.50|0.75
41495|ripencc|GB|hosting|False|0|0|0.00|1.00
41496|ripencc|RO|isp|False|0|0|0.00|1.00
41504|ripencc|DE|hosting|False|0|0|0.00|1.00
41552|ripencc|NL|business|True|1|1|0.50|0.98
41562|ripencc|CH|hosting|False|0|0|0.00|1.00
41566|ripencc|RU|government|False|0|0|0.00|1.00
41572|ripencc|NO|none|False|0|0|0.00|1.00
41589|ripencc|LU|hosting|False|0|0|0.00|1.00
41599|ripencc|UA|education|False|0|0|0.00|1.00
41618|ripencc|PL|business|False|0|0|0.00|1.00
41622|ripencc|CH|none|False|0|0|0.00|1.00
41653|ripencc|GB|hosting|False|0|0|0.00|1.00
41655|ripencc|CH|hosting|True|1|1|0.50|0.75
41659|ripencc|GB|business|False|0|0|0.00|1.00
41661|ripencc|RU|isp|False|0|0|0.00|1.00
41668|ripencc|RU|isp|False|0|0|0.00|1.00
41670|ripencc|CZ|business|False|0|0|0.00|1.00
41671|ripencc|UA|none|False|0|0|0.00|1.00
41681|ripencc|RU|business|False|0|0|0.00|1.00
41682|ripencc|RU|isp|False|0|0|0.00|1.00
41690|ripencc|FR|business|False|0|0|0.00|1.00
41692|ripencc|PL|isp|False|0|0|0.00|1.00
41695|ripencc|GB|hosting|False|0|0|0.00|1.00
41696|ripencc|NL|hosting|False|0|0|0.00|1.00
41698|ripencc|DE|business|False|0|0|0.00|1.00
41700|ripencc|DE|business|False|0|0|0.00|1.00
41701|ripencc|FI|business|False|0|0|0.00|1.00
41704|ripencc|RU|isp|False|0|0|0.00|1.00
41705|ripencc|DE|hosting|False|0|0|0.00|1.00
41709|ripencc|UA|none|False|0|0|0.00|1.00
41711|ripencc|CZ|none|False|0|0|0.00|1.00
41722|ripencc|RU|hosting|False|0|0|0.00|1.00
41727|ripencc|RU|isp|False|0|0|0.00|1.00
41729|ripencc|NO|business|False|0|0|0.00|1.00
