#region|date|from1to24|from25to49|from50to74|from75to100
lacnic|20200315|157|302|493|1580
lacnic|20200415|148|300|536|1633
lacnic|20200515|148|281|539|1752
lacnic|20200615|166|294|513|1638
lacnic|20200715|155|316|488|1661
lacnic|20200815|176|304|473|1714
lacnic|20200915|163|301|529|1763
lacnic|20201015|142|267|497|1822
lacnic|20201115|139|290|497|1804
lacnic|20201215|147|299|496|1797
lacnic|20210115|145|285|524|1818
lacnic|20210215|140|296|563|1808
lacnic|20210315|154|312|562|1844
lacnic|20210415|150|328|550|1898
lacnic|20210515|163|292|526|1906
lacnic|20210615|161|299|535|1916
lacnic|20210715|170|318|549|1900
lacnic|20210815|152|318|519|1981
lacnic|20210915|166|338|532|2015
lacnic|20211015|178|339|554|2050
lacnic|20211115|169|347|547|2076
lacnic|20211215|167|337|557|2099
lacnic|20220115|171|325|543|2135
lacnic|20220215|173|345|517|2150
lacnic|20220315|171|322|515|2155
lacnic|20220415|189|294|516|2140
lacnic|20220515|180|316|521|2156
lacnic|20220615|169|338|518|2136
lacnic|20220715|171|313|546|2206
lacnic|20220815|190|317|532|2215
lacnic|20220915|180|306|562|2301
lacnic|20221015|176|312|517|2296
lacnic|20221115|182|343|503|2270
lacnic|20221215|195|312|511|2294
lacnic|20230115|190|312|513|2272
lacnic|20230215|186|327|535|2283
lacnic|20230315|191|322|524|2271
lacnic|20230415|177|307|524|2330
lacnic|20230515|162|305|511|2349
lacnic|20230615|187|298|522|2390
lacnic|20230715|187|309|542|2410
lacnic|20230815|177|328|505|2445
lacnic|20230915|167|330|548|2454
lacnic|20231015|178|344|536|2444
lacnic|20231115|178|304|521|2438
lacnic|20231215|189|306|514|2471
lacnic|20240115|172|328|481|2521
lacnic|20240215|172|326|497|2494
lacnic|20240315|159|342|499|2493
lacnic|20240415|164|324|511|2520
lacnic|20240515|168|308|529|2506
lacnic|20240615|160|293|518|2576
ripencc|20140615|568|308|504|2193
ripencc|20140715|557|310|506|2267
ripencc|20140815|574|319|490|2300
ripencc|20140915|582|317|505|2304
ripencc|20141015|592|310|517|2320
ripencc|20141115|588|322|545|2353
ripencc|20141215|562|323|513|2379
ripencc|20150115|578|335|518|2424
ripencc|20150215|571|327|534|2390
ripencc|20150315|600|326|534|2433
ripencc|20150415|521|317|543|2436
ripencc|20150515|537|331|555|2439
ripencc|20150615|579|313|560|2428
ripencc|20150715|558|333|545|2428
ripencc|20150815|551|336|554|2456
ripencc|20150915|576|346|560|2434
ripencc|20151015|556|347|590|2461
ripencc|20151115|574|334|591|2492
ripencc|20151215|591|352|592|2509
