#origin_as|region|country|as_type|use_selective|selective_prefixes|selective_neighbors|selective_proportion|median_intensity
41298|ripencc|DE|none|False|0|0|0.00|1.00
41299|ripencc|PL|business|False|0|0|0.00|1.00
41300|ripencc|RU|none|False|0|0|0.00|1.00
41302|ripencc|RU|isp|False|0|0|0.00|1.00
41305|ripencc|UA|isp|False|0|0|0.00|1.00
41307|ripencc|DE|isp|False|0|0|0.00|1.00
41308|ripencc|UA|hosting|False|0|0|0.00|1.00
41310|ripencc|RU|business|False|0|0|0.00|1.00
41311|ripencc|RU|business|True|1|1|0.00|1.00
41312|ripencc|PL|business|False|0|0|0.00|1.00
41313|ripencc|BG|hosting|True|24|4|1.00|0.90
41314|ripencc|PL|none|False|0|0|0.00|1.00
41316|ripencc|UA|hosting|False|0|0|0.00|1.00
41317|ripencc|UA|business|False|0|0|0.00|1.00
41318|ripencc|SK|business|False|0|0|0.00|1.00
41319|ripencc|PL|isp|False|0|0|0.00|1.00
41321|ripencc|GB|business|False|0|0|0.00|1.00
41322|ripencc|PL|isp|False|0|0|0.00|1.00
41324|ripencc|TR|business|False|0|0|0.00|1.00
41325|ripencc|IT|business|False|0|0|0.00|1.00
41328|ripencc|UA|business|False|0|0|0.00|1.00
41329|ripencc|KG|isp|True|5|2|1.00|0.50
41330|ripencc|RU|isp|False|0|0|0.00|1.00
41331|ripencc|UA|hosting|False|0|0|0.00|1.00
41332|ripencc|RU|hosting|False|0|0|0.00|1.00
41334|ripencc|FR|isp|False|0|0|0.00|1.00
41336|ripencc|HR|business|False|0|0|0.00|1.00
41337|ripencc|UA|business|False|0|0|0.00|1.00
41340|ripencc|SE|isp|False|0|0|0.00|1.00
41341|ripencc|RU|isp|False|0|0|0.00|1.00
41342|ripencc|GB|none|False|0|0|0.00|1.00
41343|ripencc|ES|isp|False|0|0|0.00|1.00
41344|ripencc|RU|isp|False|0|0|0.00|1.00
41345|ripencc|PT|business|False|0|0|0.00|1.00
41346|ripencc|PS|education|False|0|0|0.00|1.00
41347|ripencc|PS|none|False|0|0|0.00|1.00
41348|ripencc|UA|none|False|0|0|0.00|1.00
41349|ripencc|RU|isp|False|0|0|0.00|1.00
41350|ripencc|UA|business|False|0|0|0.00|1.00
41352|ripencc|BG|education|False|0|0|0.00|1.00
41353|ripencc|RO|none|False|0|0|0.00|1.00
41356|ripencc|PL|isp|False|0|0|0.00|1.00
41357|ripencc|GB|hosting|False|0|0|0.00|1.00
41358|ripencc|PL|business|False|0|0|0.00|1.00
41360|ripencc|UA|isp|False|0|0|0.00|1.00
41362|ripencc|GB|business|False|0|0|0.00|1.00
41363|ripencc|AT|isp|False|0|0|0.00|1.00
41364|ripencc|IT|hosting|False|0|0|0.00|1.00
41367|ripencc|GB|business|False|0|0|0.00|1.00
41368|ripencc|ES|isp|False|0|0|0.00|1.00
41369|ripencc|FI|hosting|True|1|2|0.00|1.00
41370|ripencc|FR|isp|False|0|0|0.00|1.00
41371|ripencc|KZ|isp|True|4|1|0.97|0.50
41372|ripencc|GR|hosting|False|0|0|0.00|1.00
41373|ripencc|GB|isp|False|0|0|0.00|1.00
41374|ripencc|TR|none|False|0|0|0.00|1.00
41375|ripencc|UA|business|True|1|1|0.50|1.00
41377|ripencc|RU|isp|True|1|1|0.50|1.00
41379|ripencc|GB|business|False|0|0|0.00|1.00
41380|ripencc|GB|business|False|0|0|0.00|1.00
41381|ripencc|IT|hosting|False|0|0|0.00|1.00
41383|ripencc|GB|business|False|0|0|0.00|1.00
41384|ripencc|AT|business|False|0|0|0.00|1.00
41385|ripencc|PL|government|False|0|0|0.00|1.00
41386|ripencc|CH|business|False|0|0|0.00|1.00
41389|ripencc|RU|business|False|0|0|0.00|1.00
41390|ripencc|LV|hosting|False|0|0|0.00|1.00
41391|ripencc|DE|none|False|0|0|0.00|1.00
41393|ripencc|GB|none|False|0|0|0.00|1.00
41394|ripencc|IL|government|False|0|0|0.00|1.00
41395|ripencc|RO|none|False|0|0|0.00|1.00
41396|ripencc|CH|none|False|0|0|0.00|1.00
41398|ripencc|PL|none|False|0|0|0.00|1.00
41399|ripencc|DE|business|False|0|0|0.00|1.00
41400|ripencc|GB|hosting|False|0|0|0.00|1.00
41401|ripencc|SE|hosting|False|0|0|0.00|1.00
41402|ripencc|FR|none|False|0|0|0.00|1.00
41403|ripencc|RU|isp|True|2|2|0.03|1.00
41404|ripencc|RS|none|False|0|0|0.00|1.00
41405|ripencc|FR|hosting|False|0|0|0.00|1.00
41406|ripencc|PL|hosting|False|0|0|0.00|1.00
41408|ripencc|CH|none|False|0|0|0.00|1.00
41410|ripencc|SE|hosting|False|0|0|0.00|1.00
41412|ripencc|DE|hosting|True|1|21|0.02|1.00
41413|ripencc|KZ|business|True|1|1|0.00|1.00
41414|ripencc|RO|none|False|0|0|0.00|1.00
41417|ripencc|TR|business|False|0|0|0.00|1.00
41418|ripencc|ES|isp|False|0|0|0.00|1.00
41419|ripencc|KZ|isp|False|0|0|0.00|1.00
41420|ripencc|NL|none|True|5|2|1.00|0.50
41421|ripencc|PL|isp|True|1|1|0.20|1.00
41422|ripencc|UA|isp|False|0|0|0.00|1.00
41424|ripencc|LV|business|False|0|0|0.00|1.00
41426|ripencc|SA|none|True|1|1|0.50|1.00
41427|ripencc|SI|isp|False|0|0|0.00|1.00
41428|ripencc|RU|none|False|0|0|0.00|1.00
41430|ripencc|RU|business|False|0|0|0.00|1.00
41431|ripencc|DE|hosting|False|0|0|0.00|1.00
41432|ripencc|RO|business|False|0|0|0.00|1.00
41433|ripencc|GB|none|False|0|0|0.00|1.00
41434|ripencc|PL|none|False|0|0|0.00|1.00
41435|ripencc|UA|isp|False|0|0|0.00|1.00
41437|ripencc|AT|business|False|0|0|0.00|1.00
41440|ripencc|RU|none|True|95|1|0.23|1.00
41442|ripencc|PL|hosting|False|0|0|0.00|1.00
41443|ripencc|RU|business|False|0|0|0.00|1.00
41444|ripencc|RU|none|False|0|0|0.00|1.00
41445|ripencc|NL|none|False|0|0|0.00|1.00
41446|ripencc|RU|education|False|0|0|0.00|1.00
41447|ripencc|RU|none|False|0|0|0.00|1.00
41448|ripencc|GB|none|True|1|2|0.00|1.00
41452|ripencc|HR|business|False|0|0|0.00|1.00
41453|ripencc|CZ|hosting|False|0|0|0.00|1.00
41454|ripencc|HR|isp|False|0|0|0.00|1.00
41455|ripencc|KZ|business|False|0|0|0.00|1.00
41456|ripencc|CZ|none|False|0|0|0.00|1.00
41458|ripencc|RU|isp|False|0|0|0.00|1.00
41460|ripencc|RU|business|False|0|0|0.00|1.00
41461|ripencc|RO|business|False|0|0|0.00|1.00
41463|ripencc|RO|none|False|0|0|0.00|1.00
41465|ripencc|RU|isp|True|1|1|0.97|0.50
41468|ripencc|PL|business|False|0|0|0.00|1.00
41469|ripencc|RU|isp|False|0|0|0.00|1.00
41470|ripencc|IT|none|False|0|0|0.00|1.00
41471|ripencc|BE|business|False|0|0|0.00|1.00
41472|ripencc|SA|none|True|7|2|0.03|1.00
41473|ripencc|SE|business|False|0|0|0.00|1.00
41474|ripencc|DK|none|False|0|0|0.00|1.00
41475|ripencc|RU|isp|False|0|0|0.00|1.00
41476|ripencc|PL|isp|False|0|0|0.00|1.00
41477|ripencc|GB|business|True|2|2|0.50|1.00
41478|ripencc|UA|business|False|0|0|0.00|1.00
41479|ripencc|UA|none|False|0|0|0.00|1.00
41480|ripencc|NL|isp|True|2|3|0.00|1.00
41481|ripencc|CH|business|False|0|0|0.00|1.00
41482|ripencc|CH|business|False|0|0|0.00|1.00
41483|ripencc|NO|isp|True|1|1|0.06|1.00
41486|ripencc|RO|business|False|0|0|0.00|1.00
41487|ripencc|PL|none|False|0|0|0.00|1.00
41489|ripencc|GB|hosting|True|3|1|0.10|1.00
41491|ripencc|AT|isp|False|0|0|0.00|1.00
41492|ripencc|RO|business|False|0|0|0.00|1.00
41493|ripencc|GB|business|False|0|0|0.00|1.00
41495|ripencc|GB|hosting|False|0|0|0.00|1.00
41496|ripencc|RO|isp|True|7|1|0.69|0.67
41497|ripencc|IT|isp|True|2|3|0.00|1.00
41499|ripencc|PL|none|False|0|0|0.00|1.00
41502|ripencc|UA|government|False|0|0|0.00|1.00
41503|ripencc|CH|business|False|0|0|0.00|1.00
41504|ripencc|DE|hosting|False|0|0|0.00|1.00
41505|ripencc|SI|business|False|0|0|0.00|1.00
41506|ripencc|LT|hosting|False|0|0|0.00|1.00
41507|ripencc|RS|business|False|0|0|0.00|1.00
41508|ripencc|PL|hosting|False|0|0|0.00|1.00
41509|ripencc|HU|none|False|0|0|0.00|1.00
41510|ripencc|UA|business|False|0|0|0.00|1.00
41511|ripencc|PL|none|True|1|1|0.14|1.00
41512|ripencc|RU|business|False|0|0|0.00|1.00
41513|ripencc|UA|isp|False|0|0|0.00|1.00
41514|ripencc|DE|business|False|0|0|0.00|1.00
41515|ripencc|RU|none|False|0|0|0.00|1.00
41516|ripencc|RU|none|False|0|0|0.00|1.00
41518|ripencc|ES|none|False|0|0|0.00|1.00
41519|ripencc|PL|business|False|0|0|0.00|1.00
41520|ripencc|KZ|business|True|11|2|0.88|0.50
41521|ripencc|CH|business|False|0|0|0.00|1.00
41522|ripencc|PL|isp|False|0|0|0.00|1.00
41524|ripencc|FR|business|False|0|0|0.00|1.00
41526|ripencc|FR|business|False|0|0|0.00|1.00
41527|ripencc|DE|none|False|0|0|0.00|1.00
41528|ripencc|SE|hosting|False|0|0|0.00|1.00
41530|ripencc|RO|business|False|0|0|0.00|1.00
41534|ripencc|RO|business|False|0|0|0.00|1.00
41535|ripencc|RU|hosting|False|0|0|0.00|1.00
41537|ripencc|RO|business|True|9|2|1.00|0.67
41540|ripencc|UA|isp|False|0|0|0.00|1.00
41541|ripencc|ES|hosting|False|0|0|0.00|1.00
41542|ripencc|FR|none|False|0|0|0.00|1.00
41543|ripencc|SI|business|False|0|0|0.00|1.00
41544|ripencc|UA|hosting|False|0|0|0.00|1.00
41547|ripencc|CH|none|False|0|0|0.00|1.00
41548|ripencc|GB|government|False|0|0|0.00|1.00
41549|ripencc|CH|isp|False|0|0|0.00|1.00
41550|ripencc|UA|hosting|False|0|0|0.00|1.00
41551|ripencc|RU|business|True|1|1|0.50|1.00
41552|ripencc|NL|business|True|3|31|0.22|1.00
41553|ripencc|GB|business|True|1|1|0.50|1.00
41554|ripencc|RU|isp|False|0|0|0.00|1.00
41555|ripencc|CH|none|False|0|0|0.00|1.00
41556|ripencc|RU|isp|True|1|1|0.50|1.00
41557|ripencc|MK|isp|True|4|1|0.00|1.00
41558|ripencc|EU|isp|False|0|0|0.00|1.00
41559|ripencc|FR|none|False|0|0|0.00|1.00
41560|ripencc|RU|isp|True|46|9|1.00|0.44
41561|ripencc|FI|business|False|0|0|0.00|1.00
41562|ripencc|CH|hosting|True|1|7|0.00|1.00
41563|ripencc|LV|isp|False|0|0|0.00|1.00
41566|ripencc|RU|government|False|0|0|0.00|1.00
41567|ripencc|PL|business|False|0|0|0.00|1.00
41569|ripencc|ES|none|False|0|0|0.00|1.00
41570|ripencc|GB|business|False|0|0|0.00|1.00
41571|ripencc|RO|none|True|21|4|1.00|0.25
41572|ripencc|NO|none|False|0|0|0.00|1.00
41574|ripencc|RU|none|False|0|0|0.00|1.00
41577|ripencc|CH|business|False|0|0|0.00|1.00
41578|ripencc|GI|business|False|0|0|0.00|1.00
41579|ripencc|GR|business|False|0|0|0.00|1.00
41580|ripencc|PL|none|False|0|0|0.00|1.00
41581|ripencc|DE|none|False|0|0|0.00|1.00
41582|ripencc|SI|business|False|0|0|0.00|1.00
41583|ripencc|UA|business|False|0|0|0.00|1.00
41584|ripencc|SE|business|False|0|0|0.00|1.00
41585|ripencc|DE|isp|True|1|1|0.01|1.00
41586|ripencc|UA|isp|False|0|0|0.00|1.00
41587|ripencc|DE|business|False|0|0|0.00|1.00
41588|ripencc|UA|isp|False|0|0|0.00|1.00
41589|ripencc|LU|hosting|False|0|0|0.00|1.00
41590|ripencc|CH|business|False|0|0|0.00|1.00
41591|ripencc|CZ|hosting|False|0|0|0.00|1.00
41592|ripencc|RU|none|True|3|2|0.44|1.00
41593|ripencc|GB|none|False|0|0|0.00|1.00
41594|ripencc|SA|business|True|1|1|0.50|1.00
41596|ripencc|GB|business|False|0|0|0.00|1.00
41598|ripencc|UA|none|False|0|0|0.00|1.00
41599|ripencc|UA|education|False|0|0|0.00|1.00
41600|ripencc|UA|hosting|False|0|0|0.00|1.00
41601|ripencc|RU|isp|False|0|0|0.00|1.00
41603|ripencc|AT|none|False|0|0|0.00|1.00
41604|ripencc|BE|none|False|0|0|0.00|1.00
41606|ripencc|IT|hosting|True|16|1|0.00|1.00
41609|ripencc|RO|none|False|0|0|0.00|1.00
41611|ripencc|RO|none|False|0|0|0.00|1.00
41613|ripencc|GB|none|False|0|0|0.00|1.00
41614|ripencc|GB|none|False|0|0|0.00|1.00
41615|ripencc|RU|business|False|0|0|0.00|1.00
41616|ripencc|RU|isp|True|8|2|0.94|0.50
41617|ripencc|RU|business|False|0|0|0.00|1.00
41618|ripencc|PL|business|False|0|0|0.00|1.00
41619|ripencc|UA|business|False|0|0|0.00|1.00
41620|ripencc|IR|education|True|5|2|0.88|0.50
41621|ripencc|PL|none|False|0|0|0.00|1.00
41622|ripencc|CH|none|False|0|0|0.00|1.00
41623|ripencc|CH|hosting|False|0|0|0.00|1.00
41624|ripencc|BG|isp|False|0|0|0.00|1.00
41625|ripencc|RU|isp|True|3|6|1.00|0.67
41626|ripencc|UA|none|False|0|0|0.00|1.00
41627|ripencc|HU|isp|False|0|0|0.00|1.00
41628|ripencc|FR|hosting|True|4|1|0.50|1.00
41629|ripencc|DE|none|False|0|0|0.00|1.00
41630|ripencc|SI|business|False|0|0|0.00|1.00
41631|ripencc|UA|isp|False|0|0|0.00|1.00
41635|ripencc|RO|hosting|False|0|0|0.00|1.00
41636|ripencc|RU|government|False|0|0|0.00|1.00
41638|ripencc|RO|business|False|0|0|0.00|1.00
41639|ripencc|RU|isp|False|0|0|0.00|1.00
41640|ripencc|SI|business|False|0|0|0.00|1.00
41641|ripencc|PL|none|False|0|0|0.00|1.00
41643|ripencc|PL|business|False|0|0|0.00|1.00
41644|ripencc|IT|isp|False|0|0|0.00|1.00
41647|ripencc|PL|business|False|0|0|0.00|1.00
41648|ripencc|FI|business|False|0|0|0.00|1.00
41649|ripencc|UA|business|False|0|0|0.00|1.00
41650|ripencc|PL|business|False|0|0|0.00|1.00
41651|ripencc|IT|business|True|1|1|0.50|1.00
41653|ripencc|GB|hosting|True|10|8|1.00|0.78
41654|ripencc|RU|hosting|False|0|0|0.00|1.00
41655|ripencc|CH|hosting|False|0|0|0.00|1.00
41657|ripencc|CY|none|False|0|0|0.00|1.00
41659|ripencc|GB|business|True|15|1|0.91|0.83
41660|ripencc|PL|government|False|0|0|0.00|1.00
41661|ripencc|RU|isp|False|0|0|0.00|1.00
41662|ripencc|PL|none|False|0|0|0.00|1.00
41663|ripencc|FI|none|False|0|0|0.00|1.00
41664|ripencc|KZ|none|False|0|0|0.00|1.00
41665|ripencc|UA|hosting|True|21|3|0.99|0.67
41666|ripencc|CH|education|True|8|5|1.00|0.40
41667|ripencc|RU|business|False|0|0|0.00|1.00
41668|ripencc|RU|isp|False|0|0|0.00|1.00
41669|ripencc|KW|business|True|3|2|0.80|0.50
41670|ripencc|CZ|business|False|0|0|0.00|1.00
41671|ripencc|UA|none|False|0|0|0.00|1.00
41672|ripencc|RO|none|False|0|0|0.00|1.00
41673|ripencc|RU|none|False|0|0|0.00|1.00
41674|ripencc|RO|none|False|0|0|0.00|1.00
41676|ripencc|PL|isp|False|0|0|0.00|1.00
41677|ripencc|NL|none|False|0|0|0.00|1.00
41678|ripencc|GB|hosting|True|15|7|1.00|0.86
41680|ripencc|IE|business|False|0|0|0.00|1.00
41681|ripencc|RU|business|False|0|0|0.00|1.00
41682|ripencc|RU|isp|False|0|0|0.00|1.00
41684|ripencc|UA|none|False|0|0|0.00|1.00
41685|ripencc|UA|business|False|0|0|0.00|1.00
41686|ripencc|TR|business|False|0|0|0.00|1.00
41689|ripencc|IR|none|True|28|2|1.00|0.50
41690|ripencc|FR|business|True|10|42|1.00|0.93
41691|ripencc|RU|hosting|True|36|7|1.00|0.43
41692|ripencc|PL|isp|False|0|0|0.00|1.00
41694|ripencc|HU|business|False|0|0|0.00|1.00
41695|ripencc|GB|hosting|True|1|1|0.20|1.00
41696|ripencc|NL|hosting|False|0|0|0.00|1.00
41697|ripencc|CY|isp|False|0|0|0.00|1.00
41698|ripencc|DE|business|False|0|0|0.00|1.00
41699|ripencc|DE|business|False|0|0|0.00|1.00
41700|ripencc|DE|business|False|0|0|0.00|1.00
41701|ripencc|FI|business|False|0|0|0.00|1.00
41703|ripencc|BG|business|False|0|0|0.00|1.00
41704|ripencc|RU|isp|False|0|0|0.00|1.00
41705|ripencc|DE|hosting|False|0|0|0.00|1.00
41706|ripencc|RU|business|False|0|0|0.00|1.00
41707|ripencc|DE|business|True|8|4|1.00|0.40
41708|ripencc|PT|business|False|0|0|0.00|1.00
41709|ripencc|UA|none|False|0|0|0.00|1.00
41710|ripencc|UA|isp|True|1|1|0.11|1.00
41711|ripencc|CZ|none|False|0|0|0.00|1.00
41714|ripencc|IL|isp|True|9|1|0.91|0.50
41715|ripencc|CH|none|False|0|0|0.00|1.00
41716|ripencc|SI|government|False|0|0|0.00|1.00
41717|ripencc|DE|hosting|False|0|0|0.00|1.00
41720|ripencc|DE|hosting|False|0|0|0.00|1.00
41721|ripencc|ES|hosting|True|32|1|0.00|1.00
41722|ripencc|RU|hosting|False|0|0|0.00|1.00
41724|ripencc|UA|business|False|0|0|0.00|1.00
41726|ripencc|LV|business|False|0|0|0.00|1.00
41727|ripencc|RU|isp|False|0|0|0.00|1.00
41729|ripencc|NO|business|False|0|0|0.00|1.00
41730|ripencc|BG|hosting|True|2|1|0.67|0.50
41733|ripencc|RU|isp|True|8|13|1.00|0.77
41734|ripencc|IT|business|True|4|2|1.00|0.50
41735|ripencc|TR|business|False|0|0|0.00|1.00
41736|ripencc|IE|none|False|0|0|0.00|1.00
41738|ripencc|GE|isp|True|8|2|0.00|1.00
41739|ripencc|SA|government|True|2|2|1.00|0.50
41740|ripencc|PL|hosting|False|0|0|0.00|1.00
41741|ripencc|NO|business|False|0|0|0.00|1.00
41743|ripencc|RU|isp|False|0|0|0.00|1.00
41744|ripencc|PL|isp|False|0|0|0.00|1.00
41745|ripencc|RU|hosting|False|0|0|0.00|1.00
41746|ripencc|DK|business|False|0|0|0.00|1.00
41747|ripencc|FI|none|False|0|0|0.00|1.00
41748|ripencc|RU|isp|False|0|0|0.00|1.00
41749|ripencc|RO|business|False|0|0|0.00|1.00
41750|ripencc|KG|isp|True|6|1|0.62|0.50
41751|ripencc|GB|business|False|0|0|0.00|1.00
41753|ripencc|SE|none|False|0|0|0.00|1.00
41754|ripencc|RU|isp|False|0|0|0.00|1.00
41755|ripencc|TR|business|False|0|0|0.00|1.00
41758|ripencc|UA|none|False|0|0|0.00|1.00
41759|ripencc|GB|none|False|0|0|0.00|1.00
41761|ripencc|UA|none|False|0|0|0.00|1.00
41762|ripencc|UA|none|False|0|0|0.00|1.00
41763|ripencc|RO|isp|False|0|0|0.00|1.00
41764|ripencc|BG|business|False|0|0|0.00|1.00
41765|ripencc|FR|hosting|True|1|1|0.06|1.00
41766|ripencc|CH|business|False|0|0|0.00|1.00
41768|ripencc|CH|business|False|0|0|0.00|1.00
41769|ripencc|GB|none|True|1|2|0.11|1.00
41770|ripencc|FR|hosting|False|0|0|0.00|1.00
41771|ripencc|UA|isp|False|0|0|0.00|1.00
41772|ripencc|RO|none|False|0|0|0.00|1.00
41776|ripencc|PL|none|False|0|0|0.00|1.00
41777|ripencc|PL|business|False|0|0|0.00|1.00
41778|ripencc|BE|none|False|0|0|0.00|1.00
41781|ripencc|UA|business|False|0|0|0.00|1.00
41782|ripencc|BG|hosting|False|0|0|0.00|1.00
41783|ripencc|RU|isp|True|4|1|0.00|1.00
41784|ripencc|UA|none|False|0|0|0.00|1.00
41786|ripencc|RU|isp|False|0|0|0.00|1.00
41787|ripencc|RU|hosting|False|0|0|0.00|1.00
41788|ripencc|FR|business|False|0|0|0.00|1.00
41789|ripencc|RU|isp|True|20|2|0.85|0.50
41790|ripencc|PL|isp|False|0|0|0.00|1.00
41791|ripencc|UA|none|False|0|0|0.00|1.00
41792|ripencc|EE|none|False|0|0|0.00|1.00
41793|ripencc|GB|business|True|3|2|1.00|0.50
41794|ripencc|RU|isp|False|0|0|0.00|1.00
41795|ripencc|DK|business|False|0|0|0.00|1.00
41796|ripencc|PL|isp|False|0|0|0.00|1.00
41798|ripencc|KZ|isp|True|25|1|0.97|0.50
41799|ripencc|BG|business|False|0|0|0.00|1.00
41800|ripencc|KZ|isp|False|0|0|0.00|1.00
41801|ripencc|TR|hosting|False|0|0|0.00|1.00
41802|ripencc|RU|isp|False|0|0|0.00|1.00
41803|ripencc|BG|business|False|0|0|0.00|1.00
41805|ripencc|RO|none|False|0|0|0.00|1.00
41806|ripencc|RO|business|False|0|0|0.00|1.00
41807|ripencc|RO|hosting|True|1|1|0.50|1.00
41808|ripencc|FI|none|False|0|0|0.00|1.00
41809|ripencc|PL|isp|False|0|0|0.00|1.00
41810|ripencc|SA|isp|False|0|0|0.00|1.00
41811|ripencc|GB|isp|True|3|1|0.08|1.00
41812|ripencc|RU|business|False|0|0|0.00|1.00
41813|ripencc|GB|isp|False|0|0|0.00|1.00
41814|ripencc|DE|none|False|0|0|0.00|1.00
41815|ripencc|UA|none|False|0|0|0.00|1.00
41816|ripencc|RU|business|True|11|1|0.00|1.00
41818|ripencc|RO|hosting|False|0|0|0.00|1.00
41820|ripencc|UA|isp|True|16|4|0.94|0.75
41822|ripencc|RU|isp|True|43|5|1.00|0.20
41823|ripencc|RO|none|False|0|0|0.00|1.00
41824|ripencc|CZ|none|False|0|0|0.00|1.00
41826|ripencc|RU|business|False|0|0|0.00|1.00
41827|ripencc|IT|isp|False|0|0|0.00|1.00
41828|ripencc|SI|hosting|False|0|0|0.00|1.00
41829|ripencc|RU|isp|False|0|0|0.00|1.00
41830|ripencc|GB|none|False|0|0|0.00|1.00
41832|ripencc|RO|none|False|0|0|0.00|1.00
41833|ripencc|LB|isp|True|24|2|0.88|0.50
41834|ripencc|UA|business|False|0|0|0.00|1.00
41835|ripencc|PL|isp|False|0|0|0.00|1.00
41836|ripencc|IT|business|False|0|0|0.00|1.00
41837|ripencc|RU|none|False|0|0|0.00|1.00
41840|ripencc|GB|none|False|0|0|0.00|1.00
41841|ripencc|PL|isp|False|0|0|0.00|1.00
41842|ripencc|RU|hosting|True|1|1|0.04|1.00
41843|ripencc|RU|isp|False|0|0|0.00|1.00
41845|ripencc|RU|business|False|0|0|0.00|1.00
41846|ripencc|RU|none|False|0|0|0.00|1.00
41847|ripencc|GB|hosting|True|11|2|0.97|0.67
41848|ripencc|SE|business|False|0|0|0.00|1.00
41849|ripencc|IT|hosting|False|0|0|0.00|1.00
41850|ripencc|RO|business|False|0|0|0.00|1.00
41851|ripencc|RO|none|False|0|0|0.00|1.00
41852|ripencc|RO|none|True|19|1|0.17|1.00
41853|ripencc|RU|hosting|True|6|4|1.00|0.50
41854|ripencc|UA|none|False|0|0|0.00|1.00
41855|ripencc|RU|isp|False|0|0|0.00|1.00
41858|ripencc|RO|business|False|0|0|0.00|1.00
41859|ripencc|RO|business|False|0|0|0.00|1.00
41860|ripencc|PL|none|True|2|2|0.99|0.50
41861|ripencc|RU|none|False|0|0|0.00|1.00
41862|ripencc|RU|none|False|0|0|0.00|1.00
41863|ripencc|FR|none|False|0|0|0.00|1.00
41865|ripencc|PL|isp|True|4|1|0.00|1.00
41866|ripencc|GB|none|False|0|0|0.00|1.00
41867|ripencc|UA|none|False|0|0|0.00|1.00
41868|ripencc|ES|none|True|1|1|0.50|1.00
41869|ripencc|NO|none|False|0|0|0.00|1.00
41870|ripencc|BG|none|False|0|0|0.00|1.00
41871|ripencc|UA|isp|False|0|0|0.00|1.00
41872|ripencc|CH|isp|True|6|3|1.00|0.78
41873|ripencc|UA|none|False|0|0|0.00|1.00
41874|ripencc|RS|none|False|0|0|0.00|1.00
41875|ripencc|UA|hosting|False|0|0|0.00|1.00
41877|ripencc|GE|isp|False|0|0|0.00|1.00
41878|ripencc|AX|business|False|0|0|0.00|1.00
41879|ripencc|MD|business|False|0|0|0.00|1.00
41880|ripencc|NL|business|False|0|0|0.00|1.00
41881|ripencc|IR|isp|False|0|0|0.00|1.00
41883|ripencc|IE|none|False|0|0|0.00|1.00
41884|ripencc|SE|business|False|0|0|0.00|1.00
41885|ripencc|HU|hosting|False|0|0|0.00|1.00
41886|ripencc|DE|none|False|0|0|0.00|1.00
41887|ripencc|NL|hosting|True|37|19|0.42|1.00
41889|ripencc|BG|business|False|0|0|0.00|1.00
41890|ripencc|KW|government|True|6|3|0.88|0.67
41892|ripencc|RU|government|False|0|0|0.00|1.00
41893|ripencc|DE|business|True|1|1|0.00|1.00
41894|ripencc|FR|hosting|False|0|0|0.00|1.00
41896|ripencc|RU|government|False|0|0|0.00|1.00
41897|ripencc|RS|isp|True|86|5|0.86|0.80
41898|ripencc|LV|isp|False|0|0|0.00|1.00
41900|ripencc|IR|none|False|0|0|0.00|1.00
41901|ripencc|BG|isp|False|0|0|0.00|1.00
41902|ripencc|TR|business|True|3|1|0.89|0.50
41903|ripencc|HU|none|False|0|0|0.00|1.00
41904|ripencc|RU|isp|False|0|0|0.00|1.00
41905|ripencc|AT|business|False|0|0|0.00|1.00
41908|ripencc|PL|none|False|0|0|0.00|1.00
41909|ripencc|GB|hosting|False|0|0|0.00|1.00
41910|ripencc|UA|hosting|False|0|0|0.00|1.00
41911|ripencc|UA|isp|False|0|0|0.00|1.00
41912|ripencc|PL|none|False|0|0|0.00|1.00
41913|ripencc|CH|hosting|True|7|8|0.95|0.94
41914|ripencc|UA|none|False|0|0|0.00|1.00
41915|ripencc|AT|business|False|0|0|0.00|1.00
41916|ripencc|SI|business|False|0|0|0.00|1.00
41918|ripencc|LV|business|True|2|1|0.50|1.00
41919|ripencc|GB|none|False|0|0|0.00|1.00
41920|ripencc|GR|none|True|2|1|0.00|1.00
41921|ripencc|AT|business|False|0|0|0.00|1.00
41922|ripencc|BG|business|False|0|0|0.00|1.00
41923|ripencc|IL|none|False|0|0|0.00|1.00
41924|ripencc|IL|business|False|0|0|0.00|1.00
41925|ripencc|RU|isp|True|5|2|0.00|1.00
41926|ripencc|DE|business|True|4|2|1.00|0.50
41927|ripencc|IL|business|False|0|0|0.00|1.00
41928|ripencc|RU|business|False|0|0|0.00|1.00
41929|ripencc|RU|isp|False|0|0|0.00|1.00
41930|ripencc|PL|hosting|False|0|0|0.00|1.00
41931|ripencc|PL|isp|True|10|3|0.00|1.00
41933|ripencc|TR|business|False|0|0|0.00|1.00
41934|ripencc|DE|none|False|0|0|0.00|1.00
41935|ripencc|FR|business|True|10|7|1.00|0.29
41936|ripencc|GB|business|False|0|0|0.00|1.00
41937|ripencc|RS|isp|True|29|7|0.88|0.71
41938|ripencc|RU|business|True|6|4|1.00|0.75
41940|ripencc|UA|isp|False|0|0|0.00|1.00
41941|ripencc|DE|hosting|False|0|0|0.00|1.00
41942|ripencc|RU|hosting|True|15|3|0.00|1.00
41943|ripencc|SE|hosting|False|0|0|0.00|1.00
41944|ripencc|RU|none|False|0|0|0.00|1.00
41945|ripencc|PL|isp|False|0|0|0.00|1.00
41946|ripencc|BG|hosting|False|0|0|0.00|1.00
41947|ripencc|RU|none|False|0|0|0.00|1.00
41949|ripencc|IE|hosting|False|0|0|0.00|1.00
41950|ripencc|RO|none|True|3|2|1.00|0.50
